Epoch 2 | Step 126600 | Loss: 3.0051 | Token: 2.8349 | Func: 0.2750
Epoch 3 | Step 159150 | Loss: 3.1343 | Token: 2.8815 | Func: 0.3680
Epoch 3 | Step 159200 | Loss: 2.9614 | Token: 2.7991 | Func: 0.2624
Epoch 3 | Step 159250 | Loss: 3.0545 | Token: 2.7958 | Func: 0.3877
Epoch 3 | Step 159300 | Loss: 3.0111 | Token: 2.8229 | Func: 0.2021
Epoch 3 | Step 159350 | Loss: 2.9883 | Token: 2.8296 | Func: 0.2655
Epoch 3 | Step 159400 | Loss: 2.9913 | Token: 2.7945 | Func: 0.2360
Epoch 3 | Step 159450 | Loss: 3.0740 | Token: 2.8613 | Func: 0.2530
Epoch 3 | Step 159500 | Loss: 2.9503 | Token: 2.8288 | Func: 0.1995
💾 Saved checkpoint: ./checkpoints/checkpoint_step159500.pth
Epoch 3 | Step 159550 | Loss: 3.0939 | Token: 2.8493 | Func: 0.3656
Epoch 3 | Step 159600 | Loss: 3.1130 | Token: 2.8504 | Func: 0.4174
Epoch 3 | Step 159650 | Loss: 2.9838 | Token: 2.8498 | Func: 0.1533
Epoch 3 | Step 159700 | Loss: 3.0305 | Token: 2.7908 | Func: 0.3576
Epoch 3 | Step 159750 | Loss: 3.0731 | Token: 2.8223 | Func: 0.3723
Epoch 3 | Step 159800 | Loss: 2.9773 | Token: 2.8032 | Func: 0.1740
Epoch 3 | Step 159850 | Loss: 2.9894 | Token: 2.8087 | Func: 0.2450
Epoch 3 | Step 159900 | Loss: 2.9442 | Token: 2.7830 | Func: 0.2439
Epoch 3 | Step 159950 | Loss: 3.0225 | Token: 2.8030 | Func: 0.2647
Epoch 3 | Step 160000 | Loss: 3.0287 | Token: 2.8218 | Func: 0.3373
💾 Saved checkpoint: ./checkpoints/checkpoint_step160000.pth
Epoch 3 | Step 160050 | Loss: 3.0149 | Token: 2.8196 | Func: 0.3634
Epoch 3 | Step 160100 | Loss: 2.9932 | Token: 2.8107 | Func: 0.2687
Epoch 3 | Step 160150 | Loss: 3.0402 | Token: 2.7947 | Func: 0.3138
Epoch 3 | Step 160200 | Loss: 3.0421 | Token: 2.8229 | Func: 0.2913
Epoch 3 | Step 160250 | Loss: 2.9799 | Token: 2.8285 | Func: 0.2722
Epoch 3 | Step 160300 | Loss: 2.9552 | Token: 2.8085 | Func: 0.1982
Epoch 3 | Step 160350 | Loss: 3.0493 | Token: 2.7961 | Func: 0.3439
Epoch 3 | Step 160400 | Loss: 3.0208 | Token: 2.8273 | Func: 0.2777
Epoch 3 | Step 160450 | Loss: 3.1180 | Token: 2.8342 | Func: 0.4187
Epoch 3 | Step 160500 | Loss: 2.9762 | Token: 2.7750 | Func: 0.3495
💾 Saved checkpoint: ./checkpoints/checkpoint_step160500.pth
Epoch 3 | Step 160550 | Loss: 3.0640 | Token: 2.8396 | Func: 0.3013
Epoch 3 | Step 160600 | Loss: 3.0332 | Token: 2.8258 | Func: 0.1318
Epoch 3 | Step 160650 | Loss: 3.0191 | Token: 2.8033 | Func: 0.3480
Epoch 3 | Step 160700 | Loss: 3.0259 | Token: 2.7532 | Func: 0.3864
Epoch 3 | Step 160750 | Loss: 2.9795 | Token: 2.8057 | Func: 0.3211
Epoch 3 | Step 160800 | Loss: 2.9979 | Token: 2.8124 | Func: 0.3027
Epoch 3 | Step 160850 | Loss: 2.9971 | Token: 2.8032 | Func: 0.2534
Epoch 3 | Step 160900 | Loss: 3.0062 | Token: 2.8164 | Func: 0.2713
Epoch 3 | Step 160950 | Loss: 3.0806 | Token: 2.7876 | Func: 0.3827
Epoch 3 | Step 161000 | Loss: 2.9205 | Token: 2.7964 | Func: 0.2483
💾 Saved checkpoint: ./checkpoints/checkpoint_step161000.pth
Epoch 3 | Step 161050 | Loss: 3.0439 | Token: 2.8523 | Func: 0.2430
Epoch 3 | Step 161100 | Loss: 2.9857 | Token: 2.8226 | Func: 0.2868
Epoch 3 | Step 161150 | Loss: 3.1269 | Token: 2.8286 | Func: 0.4258
Epoch 3 | Step 161200 | Loss: 2.9655 | Token: 2.7680 | Func: 0.3134
Epoch 3 | Step 161250 | Loss: 2.9884 | Token: 2.8302 | Func: 0.2644
Epoch 3 | Step 161300 | Loss: 3.0294 | Token: 2.8164 | Func: 0.3250
Epoch 3 | Step 161350 | Loss: 2.9655 | Token: 2.8133 | Func: 0.2307
Epoch 3 | Step 161400 | Loss: 2.9896 | Token: 2.7674 | Func: 0.4276
Epoch 3 | Step 161450 | Loss: 2.9594 | Token: 2.7898 | Func: 0.1988
Epoch 3 | Step 161500 | Loss: 3.1161 | Token: 2.8101 | Func: 0.3936
💾 Saved checkpoint: ./checkpoints/checkpoint_step161500.pth
Epoch 3 | Step 161550 | Loss: 3.0190 | Token: 2.8097 | Func: 0.3543
Epoch 3 | Step 161600 | Loss: 3.1685 | Token: 2.8447 | Func: 0.4152
Epoch 3 | Step 161650 | Loss: 2.9835 | Token: 2.8187 | Func: 0.2338
Epoch 3 | Step 161700 | Loss: 3.1261 | Token: 2.8572 | Func: 0.3749
Epoch 3 | Step 161750 | Loss: 2.9416 | Token: 2.8229 | Func: 0.1696
Epoch 3 | Step 161800 | Loss: 3.0048 | Token: 2.8214 | Func: 0.3156
Epoch 3 | Step 161850 | Loss: 3.0042 | Token: 2.8131 | Func: 0.3310
Epoch 3 | Step 161900 | Loss: 3.0221 | Token: 2.8263 | Func: 0.2604
Epoch 3 | Step 161950 | Loss: 3.0472 | Token: 2.8627 | Func: 0.2639
Epoch 3 | Step 162000 | Loss: 3.0013 | Token: 2.8341 | Func: 0.2870
💾 Saved checkpoint: ./checkpoints/checkpoint_step162000.pth
Epoch 3 | Step 162050 | Loss: 3.0689 | Token: 2.8222 | Func: 0.3777
Epoch 3 | Step 162100 | Loss: 3.0382 | Token: 2.7843 | Func: 0.4341
Epoch 3 | Step 162150 | Loss: 2.9898 | Token: 2.7851 | Func: 0.3074
Epoch 3 | Step 162200 | Loss: 3.0105 | Token: 2.8131 | Func: 0.2738
Epoch 3 | Step 162250 | Loss: 3.0295 | Token: 2.7963 | Func: 0.2860
Epoch 3 | Step 162300 | Loss: 2.9745 | Token: 2.8096 | Func: 0.2688
Epoch 3 | Step 162350 | Loss: 2.9883 | Token: 2.8168 | Func: 0.2897
Epoch 3 | Step 162400 | Loss: 3.0557 | Token: 2.7982 | Func: 0.2872
Epoch 3 | Step 162450 | Loss: 3.0828 | Token: 2.8361 | Func: 0.3415
Epoch 3 | Step 162500 | Loss: 2.9589 | Token: 2.8120 | Func: 0.2956
💾 Saved checkpoint: ./checkpoints/checkpoint_step162500.pth
Epoch 3 | Step 162550 | Loss: 3.1107 | Token: 2.8357 | Func: 0.4283
Epoch 3 | Step 162600 | Loss: 3.0271 | Token: 2.8100 | Func: 0.4051
Epoch 3 | Step 162650 | Loss: 3.0102 | Token: 2.7781 | Func: 0.3889
Epoch 3 | Step 162700 | Loss: 3.0605 | Token: 2.8339 | Func: 0.3199
Epoch 3 | Step 162750 | Loss: 2.9806 | Token: 2.7955 | Func: 0.2426
Epoch 3 | Step 162800 | Loss: 3.1438 | Token: 2.8646 | Func: 0.4231
Epoch 3 | Step 162850 | Loss: 3.0426 | Token: 2.8363 | Func: 0.3524
Epoch 3 | Step 162900 | Loss: 3.0632 | Token: 2.8261 | Func: 0.2438
Epoch 3 | Step 162950 | Loss: 3.1218 | Token: 2.8417 | Func: 0.3946
Epoch 3 | Step 163000 | Loss: 3.0091 | Token: 2.8279 | Func: 0.2776
💾 Saved checkpoint: ./checkpoints/checkpoint_step163000.pth
Epoch 3 | Step 163050 | Loss: 3.0363 | Token: 2.8179 | Func: 0.2794
Epoch 3 | Step 163100 | Loss: 2.9278 | Token: 2.7937 | Func: 0.1929
Epoch 3 | Step 163150 | Loss: 2.9745 | Token: 2.8026 | Func: 0.2103
Epoch 3 | Step 163200 | Loss: 3.0485 | Token: 2.8112 | Func: 0.3758
Epoch 3 | Step 163250 | Loss: 3.0414 | Token: 2.8168 | Func: 0.3704
Epoch 3 | Step 163300 | Loss: 3.0598 | Token: 2.8517 | Func: 0.3096
Epoch 3 | Step 163350 | Loss: 3.0049 | Token: 2.8043 | Func: 0.2936
Epoch 3 | Step 163400 | Loss: 3.0040 | Token: 2.8300 | Func: 0.2194
Epoch 3 | Step 163450 | Loss: 3.1093 | Token: 2.8384 | Func: 0.4114
Epoch 3 | Step 163500 | Loss: 3.0394 | Token: 2.8357 | Func: 0.2913
💾 Saved checkpoint: ./checkpoints/checkpoint_step163500.pth
Epoch 3 | Step 163550 | Loss: 3.0229 | Token: 2.8462 | Func: 0.3096
Epoch 3 | Step 163600 | Loss: 2.9916 | Token: 2.7788 | Func: 0.3960
Epoch 3 | Step 163650 | Loss: 2.9603 | Token: 2.8003 | Func: 0.2456
Epoch 3 | Step 163700 | Loss: 3.0427 | Token: 2.8333 | Func: 0.2508
Epoch 3 | Step 163750 | Loss: 3.0895 | Token: 2.8399 | Func: 0.3743
Epoch 3 | Step 163800 | Loss: 3.0738 | Token: 2.7944 | Func: 0.3708
Epoch 3 | Step 163850 | Loss: 3.0578 | Token: 2.8316 | Func: 0.3274
Epoch 3 | Step 163900 | Loss: 3.0403 | Token: 2.8335 | Func: 0.2863
Epoch 3 | Step 163950 | Loss: 2.9767 | Token: 2.8314 | Func: 0.2568
Epoch 3 | Step 164000 | Loss: 3.0491 | Token: 2.7997 | Func: 0.3654
💾 Saved checkpoint: ./checkpoints/checkpoint_step164000.pth
Epoch 3 | Step 164050 | Loss: 3.0475 | Token: 2.7531 | Func: 0.4008
Epoch 3 | Step 164100 | Loss: 3.1496 | Token: 2.8515 | Func: 0.4170
Epoch 3 | Step 164150 | Loss: 3.0857 | Token: 2.8150 | Func: 0.4091
Epoch 3 | Step 164200 | Loss: 3.0305 | Token: 2.8028 | Func: 0.3598
Epoch 3 | Step 164250 | Loss: 3.0436 | Token: 2.8266 | Func: 0.3686
Epoch 3 | Step 164300 | Loss: 3.0937 | Token: 2.8818 | Func: 0.2639
Epoch 3 | Step 164350 | Loss: 3.1647 | Token: 2.8225 | Func: 0.5719
Epoch 3 | Step 164400 | Loss: 3.1442 | Token: 2.8785 | Func: 0.3416
Epoch 3 | Step 164450 | Loss: 3.0890 | Token: 2.8308 | Func: 0.3110
Epoch 3 | Step 164500 | Loss: 2.9792 | Token: 2.8228 | Func: 0.2743
💾 Saved checkpoint: ./checkpoints/checkpoint_step164500.pth
Epoch 3 | Step 164550 | Loss: 3.0708 | Token: 2.8440 | Func: 0.3436
Epoch 3 | Step 164600 | Loss: 3.0752 | Token: 2.8403 | Func: 0.3565
Epoch 3 | Step 164650 | Loss: 3.0007 | Token: 2.8247 | Func: 0.2607
Epoch 3 | Step 164700 | Loss: 3.0375 | Token: 2.8543 | Func: 0.3576
Epoch 3 | Step 164750 | Loss: 3.0275 | Token: 2.7845 | Func: 0.3740
Epoch 3 | Step 164800 | Loss: 3.0801 | Token: 2.8440 | Func: 0.3904
Epoch 3 | Step 164850 | Loss: 3.0563 | Token: 2.8376 | Func: 0.3338
Epoch 3 | Step 164900 | Loss: 3.0103 | Token: 2.8086 | Func: 0.2652
Epoch 3 | Step 164950 | Loss: 3.1517 | Token: 2.8383 | Func: 0.4338
Epoch 3 | Step 165000 | Loss: 3.0646 | Token: 2.8279 | Func: 0.2838
💾 Saved checkpoint: ./checkpoints/checkpoint_step165000.pth
Epoch 3 | Step 165050 | Loss: 3.0385 | Token: 2.8187 | Func: 0.2845
Epoch 3 | Step 165100 | Loss: 3.0166 | Token: 2.8177 | Func: 0.2860
Epoch 3 | Step 165150 | Loss: 3.0818 | Token: 2.8588 | Func: 0.3097
Epoch 3 | Step 165200 | Loss: 3.0438 | Token: 2.8049 | Func: 0.3510
Epoch 3 | Step 165250 | Loss: 3.0065 | Token: 2.8115 | Func: 0.3036
Epoch 3 | Step 165300 | Loss: 2.9782 | Token: 2.7811 | Func: 0.3482
Epoch 3 | Step 165350 | Loss: 3.0499 | Token: 2.8289 | Func: 0.3542
Epoch 3 | Step 165400 | Loss: 3.0334 | Token: 2.8595 | Func: 0.1904
Epoch 3 | Step 165450 | Loss: 3.0822 | Token: 2.8255 | Func: 0.3871
Epoch 3 | Step 165500 | Loss: 2.9828 | Token: 2.8118 | Func: 0.2595
💾 Saved checkpoint: ./checkpoints/checkpoint_step165500.pth
Epoch 3 | Step 165550 | Loss: 3.0528 | Token: 2.8340 | Func: 0.2725
Epoch 3 | Step 165600 | Loss: 2.8449 | Token: 2.6873 | Func: 0.2697
Epoch 3 | Step 165650 | Loss: 2.9787 | Token: 2.8453 | Func: 0.2290
Epoch 3 | Step 165700 | Loss: 2.9502 | Token: 2.7844 | Func: 0.2429
Epoch 3 | Step 165750 | Loss: 3.0837 | Token: 2.8508 | Func: 0.2955
Epoch 3 | Step 165800 | Loss: 3.0125 | Token: 2.8206 | Func: 0.2728
Epoch 3 | Step 165850 | Loss: 3.1277 | Token: 2.8519 | Func: 0.3553
Epoch 3 | Step 165900 | Loss: 3.0844 | Token: 2.8395 | Func: 0.2322
Epoch 3 | Step 165950 | Loss: 3.0192 | Token: 2.8270 | Func: 0.2462
Epoch 3 | Step 166000 | Loss: 3.1063 | Token: 2.8304 | Func: 0.4751
💾 Saved checkpoint: ./checkpoints/checkpoint_step166000.pth
Epoch 3 | Step 166050 | Loss: 3.0226 | Token: 2.8029 | Func: 0.2825
Epoch 3 | Step 166100 | Loss: 3.0141 | Token: 2.8257 | Func: 0.2447
Epoch 3 | Step 166150 | Loss: 2.9706 | Token: 2.8041 | Func: 0.2263
Epoch 3 | Step 166200 | Loss: 2.8921 | Token: 2.7040 | Func: 0.2827
Epoch 3 | Step 166250 | Loss: 2.9873 | Token: 2.8045 | Func: 0.3105
Epoch 3 | Step 166300 | Loss: 3.0493 | Token: 2.8300 | Func: 0.2954
Epoch 3 | Step 166350 | Loss: 3.0268 | Token: 2.8585 | Func: 0.2563
Epoch 3 | Step 166400 | Loss: 2.9891 | Token: 2.7995 | Func: 0.2909
Epoch 3 | Step 166450 | Loss: 2.9268 | Token: 2.8019 | Func: 0.1993
Epoch 3 | Step 166500 | Loss: 3.1811 | Token: 2.8497 | Func: 0.4465
💾 Saved checkpoint: ./checkpoints/checkpoint_step166500.pth
Epoch 3 | Step 166550 | Loss: 3.0475 | Token: 2.8261 | Func: 0.3948
Epoch 3 | Step 166600 | Loss: 3.0669 | Token: 2.8196 | Func: 0.3346
Epoch 3 | Step 166650 | Loss: 2.9954 | Token: 2.7916 | Func: 0.3968
Epoch 3 | Step 166700 | Loss: 2.9965 | Token: 2.8243 | Func: 0.2261
Epoch 3 | Step 166750 | Loss: 2.9797 | Token: 2.7789 | Func: 0.2501
Epoch 3 | Step 166800 | Loss: 3.0608 | Token: 2.8577 | Func: 0.2479
Epoch 3 | Step 166850 | Loss: 3.0009 | Token: 2.8310 | Func: 0.2839
Epoch 3 | Step 166900 | Loss: 3.0005 | Token: 2.8589 | Func: 0.1921
Epoch 3 | Step 166950 | Loss: 2.9399 | Token: 2.7940 | Func: 0.2350
Epoch 3 | Step 167000 | Loss: 3.0735 | Token: 2.8371 | Func: 0.4607
💾 Saved checkpoint: ./checkpoints/checkpoint_step167000.pth
Epoch 3 | Step 167050 | Loss: 3.0443 | Token: 2.8276 | Func: 0.3133
Epoch 3 | Step 167100 | Loss: 2.9778 | Token: 2.7896 | Func: 0.2809
Epoch 3 | Step 167150 | Loss: 2.9951 | Token: 2.8027 | Func: 0.2769
Epoch 3 | Step 167200 | Loss: 3.0673 | Token: 2.8051 | Func: 0.4627
Epoch 3 | Step 167250 | Loss: 2.9837 | Token: 2.7899 | Func: 0.3745
Epoch 3 | Step 167300 | Loss: 2.9593 | Token: 2.8147 | Func: 0.2116
Epoch 3 | Step 167350 | Loss: 3.0392 | Token: 2.8413 | Func: 0.3141
Epoch 3 | Step 167400 | Loss: 2.9857 | Token: 2.7983 | Func: 0.2898
Epoch 3 | Step 167450 | Loss: 3.0473 | Token: 2.8074 | Func: 0.3818
Epoch 3 | Step 167500 | Loss: 3.0154 | Token: 2.8065 | Func: 0.3319
💾 Saved checkpoint: ./checkpoints/checkpoint_step167500.pth
Epoch 3 | Step 167550 | Loss: 3.0090 | Token: 2.8524 | Func: 0.2398
Epoch 3 | Step 167600 | Loss: 2.9710 | Token: 2.7955 | Func: 0.2273
Epoch 3 | Step 167650 | Loss: 2.9922 | Token: 2.8408 | Func: 0.2257
Epoch 3 | Step 167700 | Loss: 3.0496 | Token: 2.8424 | Func: 0.3727
Epoch 3 | Step 167750 | Loss: 3.0208 | Token: 2.8324 | Func: 0.2879
Epoch 3 | Step 167800 | Loss: 3.0711 | Token: 2.8263 | Func: 0.2871
Epoch 3 | Step 167850 | Loss: 2.9872 | Token: 2.7947 | Func: 0.3121
Epoch 3 | Step 167900 | Loss: 3.0539 | Token: 2.8306 | Func: 0.2630
Epoch 3 | Step 167950 | Loss: 2.9377 | Token: 2.7500 | Func: 0.3159
Epoch 3 | Step 168000 | Loss: 3.0555 | Token: 2.8116 | Func: 0.3139
💾 Saved checkpoint: ./checkpoints/checkpoint_step168000.pth
Epoch 3 | Step 168050 | Loss: 2.9768 | Token: 2.7549 | Func: 0.2766
Epoch 3 | Step 168100 | Loss: 3.0307 | Token: 2.8118 | Func: 0.2983
Epoch 3 | Step 168150 | Loss: 3.0611 | Token: 2.8167 | Func: 0.3622
Epoch 3 | Step 168200 | Loss: 2.9973 | Token: 2.8267 | Func: 0.1855
Epoch 3 | Step 168250 | Loss: 3.0621 | Token: 2.8361 | Func: 0.3051
Epoch 3 | Step 168300 | Loss: 3.0228 | Token: 2.8194 | Func: 0.2756
Epoch 3 | Step 168350 | Loss: 3.0040 | Token: 2.8033 | Func: 0.2275
Epoch 3 | Step 168400 | Loss: 3.0651 | Token: 2.8339 | Func: 0.3280
Epoch 3 | Step 168450 | Loss: 3.0069 | Token: 2.8255 | Func: 0.3180
Epoch 3 | Step 168500 | Loss: 3.0494 | Token: 2.7977 | Func: 0.3651
💾 Saved checkpoint: ./checkpoints/checkpoint_step168500.pth
Epoch 3 | Step 168550 | Loss: 2.9940 | Token: 2.8100 | Func: 0.3327
Epoch 3 | Step 168600 | Loss: 3.0486 | Token: 2.8031 | Func: 0.2997
Epoch 3 | Step 168650 | Loss: 3.0102 | Token: 2.8162 | Func: 0.3703
Epoch 3 | Step 168700 | Loss: 2.9837 | Token: 2.7902 | Func: 0.3111
Epoch 3 | Step 168750 | Loss: 3.0251 | Token: 2.8389 | Func: 0.2567
Epoch 3 | Step 168800 | Loss: 3.0426 | Token: 2.8379 | Func: 0.2797
Epoch 3 | Step 168850 | Loss: 2.9739 | Token: 2.7489 | Func: 0.2672
Epoch 3 | Step 168900 | Loss: 2.9669 | Token: 2.7736 | Func: 0.2451
Epoch 3 | Step 168950 | Loss: 2.9347 | Token: 2.8007 | Func: 0.1865
Epoch 3 | Step 169000 | Loss: 3.0090 | Token: 2.8227 | Func: 0.3219
💾 Saved checkpoint: ./checkpoints/checkpoint_step169000.pth
Epoch 3 | Step 169050 | Loss: 2.9957 | Token: 2.7799 | Func: 0.3083
Epoch 3 | Step 169100 | Loss: 3.0718 | Token: 2.8264 | Func: 0.3277
Epoch 3 | Step 169150 | Loss: 2.9857 | Token: 2.8085 | Func: 0.2752
Epoch 3 | Step 169200 | Loss: 3.1392 | Token: 2.8179 | Func: 0.3911
Epoch 3 | Step 169250 | Loss: 3.0827 | Token: 2.8076 | Func: 0.4741
Epoch 3 | Step 169300 | Loss: 3.0122 | Token: 2.8225 | Func: 0.2863
Epoch 3 | Step 169350 | Loss: 3.0441 | Token: 2.7680 | Func: 0.4758
Epoch 3 | Step 169400 | Loss: 3.0167 | Token: 2.8145 | Func: 0.2586
Epoch 3 | Step 169450 | Loss: 3.0335 | Token: 2.7960 | Func: 0.2580
Epoch 3 | Step 169500 | Loss: 3.0059 | Token: 2.8019 | Func: 0.3112
💾 Saved checkpoint: ./checkpoints/checkpoint_step169500.pth
Epoch 3 | Step 169550 | Loss: 2.9905 | Token: 2.7817 | Func: 0.2320
Epoch 3 | Step 169600 | Loss: 2.9880 | Token: 2.7584 | Func: 0.3828
Epoch 3 | Step 169650 | Loss: 3.0826 | Token: 2.8159 | Func: 0.4280
Epoch 3 | Step 169700 | Loss: 2.9821 | Token: 2.8050 | Func: 0.2039
Epoch 3 | Step 169750 | Loss: 2.9435 | Token: 2.7983 | Func: 0.1895
Epoch 3 | Step 169800 | Loss: 3.1116 | Token: 2.8375 | Func: 0.3163
Epoch 3 | Step 169850 | Loss: 2.9612 | Token: 2.7809 | Func: 0.2449
Epoch 3 | Step 169900 | Loss: 3.0773 | Token: 2.8454 | Func: 0.3798
Epoch 3 | Step 169950 | Loss: 2.9994 | Token: 2.8149 | Func: 0.3942
Epoch 3 | Step 170000 | Loss: 3.0047 | Token: 2.8158 | Func: 0.3037
💾 Saved checkpoint: ./checkpoints/checkpoint_step170000.pth
Epoch 3 | Step 170050 | Loss: 2.9528 | Token: 2.8139 | Func: 0.2569
Epoch 3 | Step 170100 | Loss: 2.9841 | Token: 2.8140 | Func: 0.2766
Epoch 3 | Step 170150 | Loss: 3.0155 | Token: 2.8298 | Func: 0.3353
Epoch 3 | Step 170200 | Loss: 3.0653 | Token: 2.8022 | Func: 0.4275
Epoch 3 | Step 170250 | Loss: 3.0765 | Token: 2.8273 | Func: 0.3277
Epoch 3 | Step 170300 | Loss: 2.9367 | Token: 2.7886 | Func: 0.1899
Epoch 3 | Step 170350 | Loss: 3.0550 | Token: 2.7999 | Func: 0.3631
Epoch 3 | Step 170400 | Loss: 2.9450 | Token: 2.7941 | Func: 0.2029
Epoch 3 | Step 170450 | Loss: 3.0474 | Token: 2.8281 | Func: 0.3841
Epoch 3 | Step 170500 | Loss: 3.0179 | Token: 2.8076 | Func: 0.3233
💾 Saved checkpoint: ./checkpoints/checkpoint_step170500.pth
Epoch 3 | Step 170550 | Loss: 2.9750 | Token: 2.7868 | Func: 0.2182
Epoch 3 | Step 170600 | Loss: 2.9707 | Token: 2.7780 | Func: 0.2792
Epoch 3 | Step 170650 | Loss: 2.9885 | Token: 2.7775 | Func: 0.2946
Epoch 3 | Step 170700 | Loss: 3.0234 | Token: 2.8178 | Func: 0.3539
Epoch 3 | Step 170750 | Loss: 2.9101 | Token: 2.7949 | Func: 0.1910
Epoch 3 | Step 170800 | Loss: 3.1306 | Token: 2.8327 | Func: 0.3589
Epoch 3 | Step 170850 | Loss: 2.9868 | Token: 2.8100 | Func: 0.2561
Epoch 3 | Step 170900 | Loss: 2.9516 | Token: 2.7933 | Func: 0.2385
Epoch 3 | Step 170950 | Loss: 3.0198 | Token: 2.8403 | Func: 0.2837
Epoch 3 | Step 171000 | Loss: 3.0118 | Token: 2.8172 | Func: 0.3340
💾 Saved checkpoint: ./checkpoints/checkpoint_step171000.pth
Epoch 3 | Step 171050 | Loss: 3.1265 | Token: 2.8335 | Func: 0.4589
Epoch 3 | Step 171100 | Loss: 3.0169 | Token: 2.8455 | Func: 0.2817
Epoch 3 | Step 171150 | Loss: 2.9338 | Token: 2.8020 | Func: 0.2455
Epoch 3 | Step 171200 | Loss: 2.9455 | Token: 2.7793 | Func: 0.2582
Epoch 3 | Step 171250 | Loss: 3.0426 | Token: 2.7937 | Func: 0.4460
Epoch 3 | Step 171300 | Loss: 2.9644 | Token: 2.7954 | Func: 0.2455
Epoch 3 | Step 171350 | Loss: 3.0733 | Token: 2.8307 | Func: 0.3901
Epoch 3 | Step 171400 | Loss: 3.0403 | Token: 2.8461 | Func: 0.3192
Epoch 3 | Step 171450 | Loss: 3.0901 | Token: 2.8149 | Func: 0.3489
Epoch 3 | Step 171500 | Loss: 3.0204 | Token: 2.8359 | Func: 0.2491
💾 Saved checkpoint: ./checkpoints/checkpoint_step171500.pth
Epoch 3 | Step 171550 | Loss: 3.0431 | Token: 2.8488 | Func: 0.2572
Epoch 3 | Step 171600 | Loss: 3.0872 | Token: 2.8242 | Func: 0.3671
Epoch 3 | Step 171650 | Loss: 2.9679 | Token: 2.8272 | Func: 0.2137
Epoch 3 | Step 171700 | Loss: 2.9871 | Token: 2.7886 | Func: 0.2830
Epoch 3 | Step 171750 | Loss: 3.0057 | Token: 2.8349 | Func: 0.2510
Epoch 3 | Step 171800 | Loss: 2.9619 | Token: 2.7939 | Func: 0.3093
Epoch 3 | Step 171850 | Loss: 2.9602 | Token: 2.7737 | Func: 0.3045
Epoch 3 | Step 171900 | Loss: 3.0730 | Token: 2.7908 | Func: 0.3383
Epoch 3 | Step 171950 | Loss: 3.1919 | Token: 2.8554 | Func: 0.5406
Epoch 3 | Step 172000 | Loss: 2.9269 | Token: 2.7221 | Func: 0.2897
💾 Saved checkpoint: ./checkpoints/checkpoint_step172000.pth
Epoch 3 | Step 172050 | Loss: 3.0645 | Token: 2.8365 | Func: 0.3418
Epoch 3 | Step 172100 | Loss: 2.9773 | Token: 2.8154 | Func: 0.2293
Epoch 3 | Step 172150 | Loss: 3.0203 | Token: 2.8085 | Func: 0.2735
Epoch 3 | Step 172200 | Loss: 3.0144 | Token: 2.8145 | Func: 0.3208
Epoch 3 | Step 172250 | Loss: 3.0268 | Token: 2.8240 | Func: 0.3753
Epoch 3 | Step 172300 | Loss: 3.0672 | Token: 2.8513 | Func: 0.2797
Epoch 3 | Step 172350 | Loss: 3.0698 | Token: 2.8386 | Func: 0.3148
Epoch 3 | Step 172400 | Loss: 3.0272 | Token: 2.8260 | Func: 0.3398
Epoch 3 | Step 172450 | Loss: 3.1290 | Token: 2.8515 | Func: 0.5056
Epoch 3 | Step 172500 | Loss: 3.0405 | Token: 2.7923 | Func: 0.3151
💾 Saved checkpoint: ./checkpoints/checkpoint_step172500.pth
Epoch 3 | Step 172550 | Loss: 3.0482 | Token: 2.8590 | Func: 0.2827
Epoch 3 | Step 172600 | Loss: 3.0656 | Token: 2.8543 | Func: 0.3332
Epoch 3 | Step 172650 | Loss: 3.0576 | Token: 2.7841 | Func: 0.4455
Epoch 3 | Step 172700 | Loss: 3.1030 | Token: 2.8275 | Func: 0.4254
Epoch 3 | Step 172750 | Loss: 3.0135 | Token: 2.8081 | Func: 0.3529
Epoch 3 | Step 172800 | Loss: 3.0032 | Token: 2.7563 | Func: 0.3637
Epoch 3 | Step 172850 | Loss: 2.9527 | Token: 2.7777 | Func: 0.2801
Epoch 3 | Step 172900 | Loss: 3.0662 | Token: 2.8553 | Func: 0.3270
Epoch 3 | Step 172950 | Loss: 2.9856 | Token: 2.7876 | Func: 0.3370
Epoch 3 | Step 173000 | Loss: 3.0084 | Token: 2.8571 | Func: 0.2067
💾 Saved checkpoint: ./checkpoints/checkpoint_step173000.pth
Epoch 3 | Step 173050 | Loss: 2.9931 | Token: 2.8059 | Func: 0.3657
Epoch 3 | Step 173100 | Loss: 3.0529 | Token: 2.8323 | Func: 0.3172
Epoch 3 | Step 173150 | Loss: 3.0698 | Token: 2.8180 | Func: 0.3878
Epoch 3 | Step 173200 | Loss: 3.0452 | Token: 2.7950 | Func: 0.4333
Epoch 3 | Step 173250 | Loss: 3.0882 | Token: 2.8648 | Func: 0.4107
Epoch 3 | Step 173300 | Loss: 3.0265 | Token: 2.8410 | Func: 0.2281
Epoch 3 | Step 173350 | Loss: 3.1530 | Token: 2.8411 | Func: 0.5009
Epoch 3 | Step 173400 | Loss: 3.0450 | Token: 2.8106 | Func: 0.3157
Epoch 3 | Step 173450 | Loss: 3.0831 | Token: 2.8409 | Func: 0.4133
Epoch 3 | Step 173500 | Loss: 2.9918 | Token: 2.7833 | Func: 0.3533
💾 Saved checkpoint: ./checkpoints/checkpoint_step173500.pth
